"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2005","regionflow_2006","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","origin_iso","origin_name","destination_iso","destination_name","countryflow_2005","countryflow_2006","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","origin_show","destination_show"
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Chile,Chile,20,Riehen,0,0,10,11,0,0,0,0,45,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Chile,Chile,16,Rosental,0,0,26,12,0,6,13,13,32,27,62,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Chile,Chile,5,St. Alban,0,0,0,7,17,0,0,17,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Chile,Chile,11,St. Johann,0,0,32,58,16,0,19,42,38,4,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Chile,Chile,2,Vorstädte,0,11,8,0,35,0,0,0,0,0,51,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,Chile,Chile,14,Wettstein,0,0,41,13,10,0,0,0,19,0,11,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,1,Altstadt Grossbasel,0,23,27,0,8,12,28,20,13,21,114,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,12,Altstadt Kleinbasel,0,0,0,0,0,25,0,0,0,0,15,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,3,Am Ring,0,239,137,180,79,227,126,135,231,176,88,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,8,Bachletten,0,42,41,57,81,9,22,49,32,16,47,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,30,Bettingen,0,0,13,15,0,0,0,0,0,0,7,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,4,Breite,0,51,27,29,42,69,47,27,61,14,132,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,7,Bruderholz,0,84,77,0,39,34,62,14,30,34,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,13,Clara,0,0,0,39,14,23,11,26,42,0,26,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,9,Gotthelf,0,113,48,74,159,31,18,9,25,34,39,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,6,Gundeldingen,0,79,72,34,101,75,90,79,89,23,257,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,15,Hirzbrunnen,0,0,23,25,51,17,41,31,81,0,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,10,Iselin,0,33,55,60,17,72,50,62,73,64,48,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,19,Kleinhüningen,0,0,24,11,0,0,22,0,0,14,0,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,18,Klybeck,0,6,0,9,0,11,16,19,20,0,12,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,17,Matthäus,0,182,102,146,203,37,271,175,132,91,208,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,20,Riehen,0,64,42,61,0,60,138,20,102,92,24,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,16,Rosental,0,31,58,68,45,131,82,109,69,45,169,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,5,St. Alban,0,21,54,81,43,61,75,22,80,53,41,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,11,St. Johann,0,117,162,82,108,89,190,141,153,351,267,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,2,Vorstädte,0,24,88,11,23,26,166,53,52,93,41,1,1
105,AS - Asien,12,Basel-Stadt,4744,5899,5991,7842,8008,7995,9401,9244,9468,8505,8631,China,China,14,Wettstein,0,98,31,41,35,52,93,133,102,0,51,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,AG,AG,191,157,126,100,186,236,188,37,218,168,163,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,AI,AI,0,0,11,0,0,0,13,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,AR,AR,0,20,0,10,0,27,8,8,0,0,10,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,Aegypten,Aegypten,0,0,0,0,0,0,0,10,0,0,0,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,Algerien,Algerien,0,0,0,0,0,0,0,0,4,0,0,1,1
12,Basel-Stadt,106,O - Australien,603,699,491,906,433,608,652,498,508,474,573,13,Clara,Australien,Australien,0,15,0,14,16,0,41,0,0,0,23,1,1
12,Basel-Stadt,106,O - Australien,603,699,491,906,433,608,652,498,508,474,573,13,Clara,AustralienNeuseeland,Australien Neuseeland,0,0,0,0,0,0,0,19,0,21,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,BE,BE,98,58,50,117,88,157,106,43,186,159,101,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,BL,BL,677,821,641,667,699,611,922,824,590,714,699,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Belgien,Belgien,0,0,0,0,0,0,0,0,0,9,14,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,13,Clara,Bolivien,Bolivien,0,0,0,0,0,0,0,0,0,0,7,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,13,Clara,Brasilien,Brasilien,13,16,86,10,0,54,29,0,13,15,12,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,13,Clara,Chile,Chile,11,27,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,China,China,0,0,10,0,40,31,23,17,15,0,54,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Deutschland,Deutschland,422,238,449,426,329,379,357,417,316,379,457,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,13,Clara,DominikanischeRepubli,Dominikanische Republi,0,0,0,0,0,0,22,0,16,0,9,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Dänemark,Dänemark,10,37,0,0,8,25,0,14,12,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,13,Clara,Ecuador,Ecuador,0,9,0,11,0,0,0,0,13,0,0,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,Eritrea,Eritrea,0,0,0,15,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,FR,FR,19,0,0,33,29,0,9,0,15,14,0,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Frankreich,Frankreich,56,47,73,28,208,131,110,139,179,199,237,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,GE,GE,0,0,15,0,55,21,10,17,13,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,GR,GR,37,12,13,51,70,9,35,13,46,13,37,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,Indien,Indien,0,120,126,239,247,246,301,256,437,381,390,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,Irak,Irak,0,0,0,0,0,0,0,14,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,Israel,Israel,0,19,0,0,0,0,0,18,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Italien,Italien,116,91,96,117,86,60,54,40,81,57,82,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,JU,JU,0,0,0,40,13,34,0,48,0,13,8,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,Japan,Japan,0,10,0,0,0,0,0,7,52,0,11,1,1
12,Basel-Stadt,102,NA - Nordamerika,2741,2846,2934,2813,2787,2794,3243,2805,3886,3704,3272,13,Clara,Kanada,Kanada,0,0,14,18,0,16,26,0,15,0,0,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,Kenia,Kenia,0,9,0,0,0,13,0,0,0,7,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,13,Clara,Kolumbien,Kolumbien,0,0,0,0,0,0,11,0,0,0,10,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,KoreaNord,Korea (Nord-),0,0,0,0,0,13,0,30,0,9,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,LU,LU,103,16,26,34,81,35,42,84,36,25,58,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,Marokko,Marokko,0,0,0,0,0,0,32,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,13,Clara,Mexiko,Mexiko,0,0,0,0,0,0,22,5,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,NE,NE,0,0,11,8,0,0,43,29,0,49,5,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,NW,NW,10,0,73,0,0,0,0,0,0,31,13,1,1
12,Basel-Stadt,106,O - Australien,603,699,491,906,433,608,652,498,508,474,573,13,Clara,Neuseeland,Neuseeland,0,0,0,0,0,0,16,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Niederlande,Niederlande,17,0,14,0,10,28,56,17,0,14,23,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,Nigeria,Nigeria,0,0,0,30,0,9,19,0,8,9,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,OW,OW,0,0,0,10,0,11,0,0,11,10,0,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Oesterreich,Oesterreich,21,86,71,0,46,19,74,59,0,0,56,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,Philippinen,Philippinen,0,0,0,0,0,55,0,26,0,26,56,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Polen,Polen,0,0,12,24,10,19,0,0,12,0,42,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Portugal,Portugal,17,16,62,12,44,14,5,7,10,41,21,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,SG,SG,39,37,20,31,0,29,27,43,43,24,61,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,SH,SH,12,8,0,0,0,0,34,0,0,37,28,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,SO,SO,111,114,104,62,85,35,72,39,11,162,49,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,SZ,SZ,0,40,0,32,10,0,13,20,29,52,20,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Schweden,Schweden,0,0,0,16,0,0,0,0,13,16,22,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,Senegal,Senegal,0,0,17,0,0,25,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,Singapur,Singapur,0,0,0,0,19,29,30,0,48,0,19,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Slowakei,Slowakei,0,0,30,0,20,18,12,0,6,0,10,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Spanien,Spanien,8,118,191,65,80,81,26,22,47,55,58,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,SriLanka,Sri Lanka,0,0,0,0,10,0,13,0,0,0,0,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,Südafrika,Südafrika,0,0,0,10,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,TG,TG,0,0,33,33,0,10,18,0,14,28,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,TI,TI,0,18,0,12,50,24,24,51,18,30,28,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,Thailand,Thailand,0,33,61,50,0,28,11,14,27,11,43,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,Tunesien,Tunesien,0,23,0,0,16,0,0,0,0,0,20,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Türkei,Türkei,0,22,16,0,0,0,37,76,24,0,15,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,UR,UR,0,0,0,10,0,0,17,0,9,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,Ungarn,Ungarn,0,17,0,0,19,55,72,0,24,38,16,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,VD,VD,0,13,0,29,44,12,36,0,32,88,17,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,VS,VS,12,14,14,0,0,0,14,0,12,36,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,13,Clara,Venezuela,Venezuela,0,0,7,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,VereinigteArabischeE,Vereinigte Arabische E,0,0,11,0,0,0,0,0,0,29,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,2741,2846,2934,2813,2787,2794,3243,2805,3886,3704,3272,13,Clara,VereinigteStaatenvon,Vereinigte Staaten von,63,55,16,120,108,77,159,27,57,72,141,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,VereinigtesKönigreich,Vereinigtes Königreich,53,89,93,102,62,34,60,68,24,91,66,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,ZG,ZG,12,13,9,0,26,18,0,27,7,0,11,1,1
12,Basel-Stadt,100,Übrige Schweiz,55105,55488,58596,57217,55201,52842,55450,53031,56360,55297,58230,13,Clara,ZH,ZH,182,161,106,298,227,273,212,164,271,157,72,1,1
12,Basel-Stadt,999,U - Unbekannt,4482,8741,7137,9186,8312,20652,11271,12037,12748,9608,10842,13,Clara,unbekannt,unbekannt,260,534,291,437,348,1140,693,646,664,771,579,1,1
12,Basel-Stadt,104,A - Afrika,1055,956,622,616,691,731,648,847,786,843,677,13,Clara,übrigesAfrika,übriges Afrika,34,0,0,0,0,0,0,0,0,10,0,1,1
12,Basel-Stadt,105,AS - Asien,3514,3410,4106,4051,4278,4244,5323,5561,6678,6183,6202,13,Clara,übrigesAsien,übriges Asien,221,0,0,18,0,15,0,8,55,0,60,1,1
12,Basel-Stadt,101,Übriges Europa,21302,21289,22387,21289,21322,23057,23089,23291,24259,24248,26994,13,Clara,übrigesEuropa,übriges Europa,228,83,175,62,142,68,95,67,102,63,156,1,1
12,Basel-Stadt,103,SA - Lateinamerika,1081,1156,1140,1326,1116,1245,1459,1356,1497,1392,1342,13,Clara,übrigesLateinamerika,übriges Lateinamerika,7,0,0,0,12,0,0,18,16,15,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,1,Altstadt Grossbasel,0,0,0,0,0,0,0,0,0,0,19,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,12,Altstadt Kleinbasel,0,0,11,0,0,0,0,0,0,14,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,3,Am Ring,0,0,0,12,0,0,0,0,17,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,8,Bachletten,0,0,10,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,4,Breite,0,0,7,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,7,Bruderholz,0,0,0,0,0,0,12,13,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,9,Gotthelf,0,36,0,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,6,Gundeldingen,0,16,0,0,10,0,12,39,26,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,15,Hirzbrunnen,0,0,0,0,0,0,0,0,0,0,15,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,10,Iselin,0,0,0,0,0,10,0,29,0,14,26,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,18,Klybeck,0,0,0,34,0,0,0,0,0,0,18,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,17,Matthäus,0,0,11,0,0,0,0,0,0,6,9,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,20,Riehen,0,0,0,0,0,0,26,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,16,Rosental,0,0,0,0,0,8,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,5,St. Alban,0,16,0,0,0,0,0,0,0,14,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,11,St. Johann,0,0,5,0,0,0,14,0,0,14,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,1701,2117,2108,2786,2031,2079,2350,2407,2664,2040,2345,CostaRica,Costa Rica,14,Wettstein,0,0,14,0,0,10,0,0,0,0,0,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,1,Altstadt Grossbasel,696,580,572,568,405,474,532,259,447,477,388,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,12,Altstadt Kleinbasel,398,593,482,575,477,451,254,444,391,402,431,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,3,Am Ring,2838,2584,2955,2830,2451,2503,2367,1948,2141,1855,1962,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,8,Bachletten,1027,1132,1084,1097,1064,1210,979,1015,967,899,869,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,30,Bettingen,360,270,327,434,304,454,233,249,359,330,321,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,4,Breite,622,713,1348,875,1078,1168,1022,828,1055,714,758,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,7,Bruderholz,499,566,873,504,469,784,560,459,707,386,584,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,13,Clara,730,766,860,863,649,880,512,596,667,746,645,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,9,Gotthelf,1057,814,923,964,1078,897,1163,743,790,894,1084,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,6,Gundeldingen,2995,3308,3531,3571,3101,2416,2577,2578,2570,2449,2127,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,15,Hirzbrunnen,444,560,648,588,650,698,885,881,740,706,664,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,10,Iselin,1167,1738,1893,2221,2089,1717,1937,1939,1891,1751,1804,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,19,Kleinhüningen,151,339,368,380,353,357,336,512,273,346,351,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,18,Klybeck,559,862,1041,853,970,1007,712,715,827,923,922,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,17,Matthäus,2566,2803,3442,4071,3121,3038,2846,2326,2735,2296,2209,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,20,Riehen,1619,1930,2330,2107,2230,2252,1999,1415,2087,1459,1610,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,16,Rosental,1114,1100,1312,934,1050,998,1033,981,1237,1180,1500,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,5,St. Alban,1372,1465,1451,1646,1248,813,1140,1007,1105,824,965,1,1
101,Übriges Europa,12,Basel-Stadt,34412,38307,42010,44237,42488,42255,44680,44488,51614,45871,46280,Deutschland,Deutschland,11,St. Johann,2600,2536,2916,3032,2941,2670,2674,2149,2663,2332,2122,1,1
